mu_mean,mu_sd,mu_q5,mu_q95,mu_rhat,mu_ess_bulk,mu_ess_tail,string_id,string
3.1504472269444443,0.24383752925758329,2.7399415,3.537112,1.000154260415764,25665.13909444127,25961.925411412387,84,komplet
2.9091013575,0.27434935340790473,2.4637300000000004,3.3642125,1.0001275466819575,30345.44413538709,25841.25997640893,85,muslimanka
2.5822845202777778,0.16882774339348036,2.3029274999999996,2.8600434999999997,1.000181391672347,33341.65340825984,26865.765563962817,86,konkurentnost
3.2032535083333333,0.21648140604634317,2.8358295000000004,3.54625,1.0002802624435647,25689.696224576313,25092.71864560864,87,isplata
3.0591020813888887,0.20900364938480526,2.7029915,3.3920925,1.000362127206079,30085.276078097788,25800.020411836416,88,biskupija
3.0546875,0.24355111705700966,2.6459119999999996,3.4459815,1.0001495803708707,28633.36006788932,24644.845069694802,89,prijelaz
3.1039466772222224,0.28506686759043076,2.6347180000000003,3.5730139999999997,1.0002471315544659,23477.017369218545,23295.46102711883,90,ulomak
2.784408963611111,0.26080162294897874,2.358953,3.218351,1.0002103459628617,35516.053962034675,27046.52728036332,91,čovjek
2.4301243780555555,0.2001458180279477,2.100829,2.7595025,1.0001506407602472,38926.50106365,25841.822718234034,92,stečevina
2.8474235425,0.2644562564407547,2.4151275,3.2825829999999994,1.0001449177509996,33605.02577240893,26902.37236914579,93,kasa
2.822180312777778,0.2631621135316529,2.3904279999999996,3.2571244999999998,1.000235834600983,35261.00319718236,27161.248948409735,94,reket
2.555690437777778,0.19871433447869807,2.2266775,2.880228499999999,0.9999565901845814,39368.368481478734,26217.36455441792,95,foton
2.884697828611111,0.18444352900229632,2.5766780000000002,3.183060999999999,1.0001780123751944,33794.242063197395,26683.097105857283,96,prihod
3.0293102125,0.2206044136522052,2.6571585,3.3822909999999995,1.000015392069696,31752.443623514268,25959.401712777526,97,nepogoda
2.9928277866666666,0.28663208014782116,2.5280864999999997,3.4700909999999996,1.0001441073825195,25953.083684112768,23850.854016215017,98,tabela
2.8269117230555554,0.2688693388912073,2.3844635,3.2696425,1.0000713527080745,32139.997568466035,25684.776112155563,99,padobranac
2.785294047222222,0.26219842759307693,2.3553515000000003,3.21632,1.0002500388064854,32769.37359257217,25417.961670832185,100,violinist
3.1250750344444445,0.20643628419505333,2.776757,3.4539519999999997,1.0000777976704875,27228.64666453613,25409.62712985016,101,uvježbavanje
2.3033698205555555,0.19691890287508307,1.978469,2.6304029999999994,1.000385372409947,38059.92781012096,26232.654876573277,102,valjanost
2.1953530280555555,0.18443313600538186,1.8978895,2.5015439999999995,1.0002498373892827,31049.632880375724,25681.61533219233,103,boljitak
2.801592072777778,0.2621290968269861,2.3729765,3.2297909999999996,1.0003270410626963,35405.5849596119,27485.265696316794,104,rana
2.7812898458333333,0.25985073669306363,2.3574175,3.2145749999999995,1.0003179300220844,36992.20959148309,26687.189889893416,105,kiosk
2.828762613888889,0.26552003717365524,2.3957595,3.270072,1.0001992580754167,34485.194050045604,25982.442008616268,106,veterinar
2.9185090266666665,0.276815982348562,2.4692395,3.3794609999999996,1.0001025805454618,30675.200955478987,24273.778612831822,107,kovač
2.778001901388889,0.18176545094106442,2.4758389999999997,3.0723505,0.9999558843969261,33544.58843970333,26011.41059904325,108,trajanje
2.9458800183333334,0.20332009976975265,2.6094295,3.277122,1.0003076767515071,31149.177648733406,25905.701408352743,109,blamaža
2.7896974819444442,0.19753552985768258,2.4579255000000004,3.1088725,1.0004061762296428,35822.065461703096,25524.19492038389,110,služenje
3.0753900905555556,0.2555447290820612,2.6467294999999997,3.4884524999999997,1.0000675391339324,28042.174722604843,26598.793136571367,111,kustos
2.746739106388889,0.2587184326364034,2.325918,3.1734835,1.000058583824324,38743.374569140586,27632.834448902086,112,zec
3.1388865058333333,0.28527401041576517,2.6695395000000004,3.6093649999999995,1.000131228257836,23338.719161708726,24129.65144947454,113,polijetanje
2.746303267777778,0.25941085807648767,2.3204044999999995,3.1723359999999996,1.0002194606861157,38095.54544159836,26793.879770497693,114,uho
2.8856247519444445,0.2140815757710435,2.529388,3.2328824999999997,1.0002411537022684,34023.492321147256,26075.880038658495,115,delegat
3.208007225833333,0.274549216001362,2.7522,3.6550904999999996,1.0003390187713124,21757.447299608728,23711.89719640033,116,kolegica
3.0022320591666665,0.2748181552885537,2.548455,3.4530505000000002,1.000180212825261,27214.885864598546,24761.114613371665,117,znanstvenica
2.543813847777778,0.2018417693074098,2.2095695,2.8730505,1.0001471424746458,40364.17705529544,26726.464678052074,118,promišljanje
2.7624289419444445,0.259348201528404,2.3378095,3.189261,1.00008434303716,33832.34330766088,25661.203136290384,119,duhan
2.756881243611111,0.25651698720700683,2.336867,3.1797714999999998,1.000067895791365,38076.24685210984,26875.033025024113,120,sudnica
2.7328435038888887,0.2556356345066944,2.31262,3.1533505,1.0000437519240444,35700.4245630889,26281.857805402506,121,aerodrom
3.1018086183333335,0.2507267323256414,2.6809165,3.506394,1.0001323450154327,26593.33506141532,27090.296814244328,122,invalidnost
2.8212303125,0.2584004565865714,2.3947895,3.2454115000000003,1.0003495247610712,32128.963444281937,26034.530246991846,123,mulj
2.833501591666667,0.20205156891452092,2.4986829999999998,3.159105,1.0000200611845522,35004.48522859327,26111.65478271082,124,krivnja
2.6080820575,0.21966605347041046,2.2461084999999996,2.9657805,1.0002133758869691,40771.540647525326,27292.176664422626,125,statut
3.0317523925,0.24184059757521123,2.62662,3.4201529999999996,1.000195119931753,31126.152236137277,27311.055153032743,126,zajednica
2.8633527355555555,0.26415347309607884,2.431999,3.2998315,1.0001358624465613,33882.42685418007,27511.226677305815,127,susjeda
2.6412688241666666,0.19379956361845907,2.3188145000000002,2.9563,1.0003908835171254,37748.94705196595,25216.64956008081,128,otplata
2.52030094,0.20145076276413112,2.1873185,2.8475015,1.0000543353796227,40179.34729141142,25730.433841993137,129,ekstrakt
3.05064266,0.2670227497922428,2.6052995,3.4850705,1.0002276145115385,26217.935168428143,25703.434654473072,130,nagrada
2.895561774722222,0.23724819686183002,2.4985760000000004,3.2769415,1.000484855562226,34489.89626300603,27832.64721943592,131,raspad
2.811403095,0.2265858746099201,2.4322065,3.1801014999999992,1.0001528321980653,34407.728628013625,26459.677597071008,132,hit
2.606694668333333,0.196556965567799,2.2812295,2.924785,1.0003506390017822,39355.82074364866,27531.83608774806,133,dokazivanje
3.0623094602777776,0.2019972603011667,2.715989,3.3802624999999997,1.0004690879991875,29265.45809994597,24978.57712564193,134,povlačenje
2.7402109969444446,0.2555639555476006,2.3230695,3.1618005,1.000092389385132,37020.40531314591,25639.832499334017,135,mjesec
2.477561088888889,0.19578230490690915,2.1523885000000003,2.797892,1.0002359782829473,39689.46451026167,26539.171354154125,136,nakana
2.593263595,0.18057850302759143,2.29395,2.886535,1.0003292704828655,35191.947352440715,26150.61957162109,137,monopol
2.7643990955555555,0.2603127511073267,2.3359479999999997,3.194594499999999,1.000248653942019,33624.408288358725,24703.53442113094,138,njuška
3.0006280966666665,0.21012752639999718,2.64805,3.3379829999999995,1.0001304869092886,31207.974388660237,26141.123275643065,139,nužda
3.0388390780555556,0.24462999119985582,2.62732,3.4316049999999994,1.0002845588567002,27794.89438477437,25971.43106784185,140,duel
2.8284335302777777,0.20086705048363368,2.4959975,3.1540519999999996,1.0001414854334867,35365.66030107576,25289.084567772094,141,dominacija
3.0886186625,0.24106314798865563,2.6804335,3.4724329999999997,1.0003453718746065,29275.10536612692,26081.548546989183,142,oštrina
2.8189775783333335,0.2210566709115959,2.4493095,3.17722,1.000151541708108,37132.54523695414,26566.480130333257,143,položaj
2.9073320708333332,0.2724979715921061,2.4618789999999997,3.3587244999999997,1.0004360676641637,23448.841850233563,23134.835893925407,144,stočar
2.56403764,0.19451795186173912,2.2393690000000004,2.8838334999999997,1.000160876524918,39718.677403308975,24716.022918107003,145,manevar
3.161976621388889,0.22946603937638127,2.770697,3.524854499999999,0.9999969830915832,27446.18794107249,26006.575394173255,146,specijalitet
2.617488912222222,0.2016177105473382,2.2852665,2.9485535,1.0000147314360213,37885.42691654883,24691.89823181494,147,antitijelo
2.7365373977777776,0.1995003108462248,2.4057280000000003,3.0606614999999997,1.0002291263304304,34292.89064847511,25004.41068970764,148,udruživanje
2.4587528027777776,0.1931160905565492,2.14081,2.7748605,1.0002040906204008,37604.8761799094,26138.543241456995,149,posebnost
2.8355070875,0.23743517301795067,2.4405175,3.2239905,1.0002432210793395,33953.88723575592,26152.47334221402,150,šutnja
2.8015056758333334,0.26183273751437575,2.3705594999999997,3.240722,1.0000319748354471,32778.651277457924,24592.498807294858,151,kostim
2.916487476388889,0.27973106414184656,2.4591255000000003,3.379403,1.0014975189361894,9192.334764810772,1994.8341208063841,152,rosa
2.5584783922222223,0.203372276790749,2.2201445,2.887152,1.0005589765498188,39284.05050643612,25972.01518534963,153,uvjerljivost
2.492174645,0.18454945994409291,2.189505,2.7959910000000003,1.0003231279946032,36740.994435140055,25493.98139499409,154,opstrukcija
2.7835773925,0.2628218717050042,2.354065,3.2155205,1.0001712971488539,34508.628088383855,25562.323704919298,155,kamen
2.7616948605555556,0.25972856549933027,2.335385,3.1899814999999996,1.00005007695914,36306.21363351656,26245.204153508857,156,lavanda
2.867281028333333,0.23883651534195657,2.4690594999999997,3.2548259999999996,1.0001971566691648,33574.74684646524,25710.68906946854,157,trećina
2.7776202844444446,0.19749641889529457,2.4474475,3.096618499999999,1.0000728292465824,35567.691591774186,26463.27229159176,158,pojačanje
2.8863259502777776,0.18045313126145288,2.5863254999999996,3.180532,0.999934760424391,30741.905309367634,26107.900919772273,159,porijeklo
3.081238445,0.27822878704100346,2.6215764999999998,3.538471,0.9999532061411374,25520.784597132744,24627.303434026395,160,recikliranje
2.307760810277778,0.21030866433026987,1.9655195,2.6551605,1.00007042376565,37904.074034940124,25687.406558608825,161,jal
2.652404955,0.1814962795913943,2.3523785000000004,2.95076,1.0001229097012034,36741.92341933276,26268.67314494479,162,blagodat
2.8149884144444446,0.18679415903723087,2.5026695,3.11626,1.0002147347675183,33103.349289476624,24799.360726025672,163,predznanje
3.0177100972222224,0.23359079114505202,2.6226995000000004,3.391541,1.0002836491579217,32365.28246129598,26654.987059322717,164,povik
2.6562289775,0.2218083608521608,2.2916714999999996,3.0186214999999996,1.0001488921319892,39516.97178324954,26717.268844704045,165,koncentracija
3.040260198611111,0.2007227079477062,2.6999495,3.3613654999999993,1.0003277465684874,29221.428943712355,25859.418315110637,166,spodoba
2.669889403888889,0.1724780763869427,2.3831694999999997,2.9521715,1.0001781475706268,35557.94986215514,26986.465860238797,167,prizvuk
2.99249943,0.28519242568516456,2.5306379999999997,3.472479999999999,1.0003028832909746,26750.912235303844,23128.301687621373,168,galerija
2.8835057416666667,0.19074007956864808,2.5627085,3.189494,1.0001816837084418,33667.78346963346,25432.752937338257,169,poslovnik
2.9274385294444443,0.22174884359322572,2.5527525000000004,3.285163,1.0001926554137743,35247.961906232165,25519.312338118274,170,napuštanje
2.8147823138888888,0.19001614465731614,2.4970485,3.1210529999999994,1.0001556655729442,34423.81454038303,25101.59011973385,171,infrastruktura
3.1663497894444443,0.2505227486857017,2.7413380000000003,3.5651,1.0002112371476741,25554.683536933742,25163.012418934726,172,plijen
3.098767010277778,0.23764387900713876,2.6941284999999997,3.4784045,1.000127099178075,30295.661213459494,25827.198628722104,173,kontroler
2.8759939386111113,0.2029035174571512,2.536869,3.2036329999999995,1.0000810380743257,32817.138925010106,26327.20692701886,174,popuštanje
2.8061854675,0.26193273090930624,2.3798785,3.2428209999999997,1.000113866847361,28386.64048131433,23988.881756346986,175,panj
2.992743923611111,0.24217712353721,2.5875990000000004,3.3860634999999997,1.0000644897454505,31853.457854949724,27002.922379106523,176,uživanje
2.955414475277778,0.28451700143863673,2.4939755000000003,3.4305574999999995,1.0001713594132229,26590.4467688438,22419.079927610408,177,talog
2.95544604,0.26232190023619445,2.5245395,3.3807935,1.0001079912933921,30739.347106815618,26348.15852113257,178,mučenje
2.9481586794444445,0.21269198184877608,2.5897995,3.2879825,1.0004231130998384,34131.63251572248,25358.047346455274,179,tona
3.1222310955555557,0.2182807744421087,2.754973,3.4708634999999997,1.00013569441116,28844.735701690017,23073.557374331605,180,suradnica
3.0415953908333333,0.2694256656566177,2.5959,3.4801215,1.00027718893703,27583.08918325102,27113.26087935158,181,vikend
2.777887096388889,0.25856408943672465,2.3519985,3.2086564999999996,1.0001084197469328,36203.01730247197,24500.045891823745,182,kokos
2.7966986644444445,0.19234383245704312,2.4755425000000004,3.1100605,1.000096616856757,35430.72803490091,27234.859002277888,183,razlikovanje
3.0181570902777777,0.20684041220193747,2.668918,3.3479815,1.0000692050772795,32561.404052099897,25354.830386428104,184,simptom
3.2605278572222223,0.2591664752128221,2.8224595,3.6759934999999997,1.0002822092453487,19697.83899126283,22939.886276299687,185,parlament
2.7720381,0.19497850889717533,2.451139,3.0905325,1.0003484468800727,39703.501150256605,26809.826639587754,186,sanacija
2.6047201444444443,0.20594884738277633,2.264208,2.9425415,1.0001335463861736,39799.12470762775,25970.98168668898,187,retrospektiva
2.7082799175,0.21018181894701118,2.3583975,3.0523059999999993,1.0006664392766726,38177.573550645735,27193.866555288318,188,povlastica
2.6014541675,0.2008110678833904,2.27149,2.92962,1.0003402012972609,38972.818614448726,24139.230129278378,189,preferencija
2.9633860347222223,0.2776552886649589,2.50745,3.426482,1.000426285059227,29619.99490624126,25740.137939901695,190,sport
2.785502671388889,0.26148341446110834,2.3549455,3.218591,0.9999637401560758,34304.28143144146,25909.26088052148,191,trokut
3.0269911916666667,0.22027555798222634,2.653863,3.3808434999999997,1.0000767368123922,31084.375921784955,24652.641608640468,192,iscrpljenost
2.9660583519444446,0.27358574817933773,2.518579,3.41625,1.0001535361204223,29835.74100085798,25763.346884913404,193,brošura
2.9190597613888887,0.2788805479284427,2.4658275,3.3769910000000003,1.0004670695472642,28356.918745801297,23724.661719976157,194,bilješka
3.0925193847222223,0.24743081286123786,2.676576,3.4910864999999998,1.0001267428655656,27048.28505867914,25986.735472036697,195,podatak
2.8260198516666666,0.2665939454639962,2.389162,3.2667924999999993,1.0001996370735642,35126.414560539124,26124.929043128283,196,izvanzemaljac
2.804604035,0.26428656137319323,2.369676,3.24054,1.000377453048456,28606.359827565673,23114.22859460369,197,pljačkaš
2.7474985555555556,0.2566093399140792,2.325618,3.1668405,1.0001992947154172,36189.80870695955,25979.50351707345,198,punjač
3.1420841316666666,0.20376972058597334,2.79698,3.4650635,1.0000776093183168,26277.35149045569,24912.213743519522,199,počinak
2.9105189205555555,0.2023686255384421,2.5703690000000003,3.2342649999999997,1.000294989135753,30060.360202253843,24681.738367052203,200,pojavljivanje
3.190102438888889,0.2700825178361085,2.737594,3.624891,1.0001025182647685,21805.99272243344,24914.647133400325,201,težak
2.7467237119444445,0.26019432760528505,2.317439,3.1711754999999995,1.0002846146917896,37555.11821203818,25886.768345945966,202,madrac
3.012948042777778,0.25414557884315153,2.5922454999999998,3.4256,1.0001723485237046,29758.075727255855,27346.61599321217,203,dozvola
2.9521617869444445,0.2793406237838712,2.5003184999999997,3.4167414999999997,1.0000427782488421,28463.28623797886,24169.320580752756,204,siromah
2.723790437222222,0.19647538796571345,2.3980790000000005,3.0418114999999997,1.0005296723904742,37175.94115538302,25796.979808440312,205,solidarnost
2.9084472130555556,0.21842374270657075,2.5403505,3.2605815000000002,0.9999128495154626,34861.06374315839,24416.351506735184,206,učesnik
2.9824540616666666,0.2458974772707809,2.5706860000000002,3.381100499999999,1.0000973018188242,32902.35834794986,27700.060826472367,207,djevica
2.9966571733333334,0.22891998228076005,2.6129865,3.3657955,1.0000766105386736,34138.02291864331,27009.696642853447,208,trojstvo
2.7971948633333334,0.20092952248459417,2.4623045,3.121816499999999,1.0001017340351488,33223.233307310446,26429.04298826232,209,struka
3.0535380991666665,0.24052407614343072,2.6491195,3.4400825,0.9999905707777235,30494.890659325283,25546.63945107182,210,upad
2.7470943594444446,0.25712973548270973,2.3254475,3.1727024999999998,1.0002926860147947,38131.73113440998,27122.50177978553,211,mobitel
3.042817498333333,0.2747717408534093,2.5855085,3.4914205000000003,1.0000542528534866,24195.86536595708,24947.834744154232,212,vinogradar
3.0036247216666667,0.27970360886757456,2.5459175,3.4680925,1.000439279176323,25949.879199341085,23996.705158304645,213,predavač
3.0975142994444442,0.2029343182730057,2.7558585000000004,3.4223505,1.0004358700801752,26522.96543040846,24950.688957777416,214,napajanje
2.7826226744444447,0.26242130497437854,2.3521095,3.2137129999999994,1.0002071750233226,31798.04832656597,24673.850569191804,215,brava
2.8353901761111113,0.21950874896748654,2.4709290000000004,3.1881505,1.0002229376341762,35715.07424411676,26140.307922474545,216,stanovanje
2.885044488888889,0.274726608882905,2.4377679999999997,3.3391814999999996,1.000136721384592,31764.999240472203,26609.12592711452,217,trg
2.7818312644444445,0.26071042779835285,2.355833,3.2099010000000003,0.9999573645161539,36445.59505443093,25730.719582702393,218,žarulja
2.6690549319444443,0.19503007158807995,2.3436414999999995,2.98624,1.0001822880905793,35193.743239709154,26618.535557749656,219,štovanje
2.883910057777778,0.27243022572979686,2.4425644999999996,3.3372615,1.000016001169151,31521.35993094476,26431.49753629595,220,blagovaonica
